body_Z	body_Y	body_X	chain_1_segment_1_Y	chain_1_segment_1_Z	chain_1_segment_1_X	chain_1_segment_2_Y	chain_1_segment_2_Z	chain_1_segment_2_X	chain_1_segment_3_Y	chain_1_segment_3_Z	chain_1_segment_3_X	chain_1_segment_4_Z	chain_1_segment_4_Y	chain_1_segment_4_X	chain_2_segment_1_Y	chain_2_segment_1_Z	chain_2_segment_1_X	chain_2_segment_2_Y	chain_2_segment_2_Z	chain_2_segment_2_X	chain_2_segment_3_Y	chain_2_segment_3_Z	chain_2_segment_3_X	chain_2_segment_4_Z	chain_2_segment_4_Y	chain_2_segment_4_X
8.050963e+001	9.632023e-001	-7.867434e+001	7.077816e+001	1.571035e+001	-1.926088e+002	-1.086425e+002	0	-1.605453e+002	-1.052518e+002	5.440568e-014	0	-6.082400e+000	4.789258e+001	0	8.650402e+001	-8.989357e+000	-1.664736e+002	-1.409381e+002	2.711456e-014	-1.910391e+002	-2.759058e+001	2.895057e-014	0	-2.664414e+001	-4.812112e+001	0
8.068291e+001	9.316364e-001	-7.870375e+001	7.095015e+001	1.521295e+001	-1.937636e+002	-1.065108e+002	3.712117e-014	-1.612296e+002	-1.027069e+002	5.449094e-014	0	-4.241281e+000	4.454400e+001	0	8.651331e+001	-9.113313e+000	-1.673579e+002	-1.412700e+002	-2.718309e-014	-1.937468e+002	-2.652222e+001	-2.870267e-014	0	-2.710760e+001	-4.693266e+001	0
8.085206e+001	9.012498e-001	-7.874745e+001	7.113900e+001	1.470768e+001	-1.948052e+002	-1.043016e+002	3.684397e-014	-1.619681e+002	-9.992197e+001	-2.731293e-014	0	-2.683436e+000	4.108510e+001	0	8.650750e+001	-9.238887e+000	-1.683278e+002	-1.416053e+002	-1.362922e-014	-1.966093e+002	-2.561937e+001	-2.843548e-014	0	-2.726662e+001	-4.550592e+001	0
8.101680e+001	8.729724e-001	-7.880611e+001	7.134320e+001	1.419842e+001	-1.957241e+002	-1.020421e+002	0	-1.627533e+002	-9.692843e+001	2.740127e-014	0	-1.359585e+000	3.754778e+001	0	8.648607e+001	-9.365756e+000	-1.693833e+002	-1.419400e+002	0	-1.995955e+002	-2.489227e+001	5.630892e-014	0	-2.707593e+001	-4.385239e+001	0
8.117694e+001	8.478020e-001	-7.888018e+001	7.156102e+001	1.368909e+001	-1.965140e+002	-9.976093e+001	3.608353e-014	-1.635781e+002	-9.375968e+001	5.501041e-014	0	-2.257699e-001	3.396132e+001	0	8.644874e+001	-9.493536e+000	-1.705228e+002	-1.422691e+002	1.371453e-014	-2.026656e+002	-2.434778e+001	5.573070e-014	0	-2.649893e+001	-4.198918e+001	0
8.133233e+001	8.267891e-001	-7.896985e+001	7.179052e+001	1.318364e+001	-1.971714e+002	-9.748627e+001	1.780719e-014	-1.644368e+002	-9.045049e+001	0	0	7.558828e-001	3.035308e+001	0	8.639553e+001	-9.621781e+000	-1.717427e+002	-1.425871e+002	-2.752384e-014	-2.057736e+002	-2.398924e+001	0	0	-2.551083e+001	-3.993637e+001	0
8.148289e+001	8.110178e-001	-7.907501e+001	7.202957e+001	1.268592e+001	-1.976953e+002	-9.524525e+001	-3.509884e-014	-1.653245e+002	-8.703656e+001	0	0	1.617253e+000	2.674930e+001	0	8.632671e+001	-9.749983e+000	-1.730375e+002	-1.428879e+002	0	-2.088706e+002	-2.381661e+001	-5.457205e-014	0	-2.410133e+001	-3.771379e+001	0
8.162859e+001	8.015846e-001	-7.919525e+001	7.227595e+001	1.219968e+001	-1.980874e+002	-9.306289e+001	-1.727410e-014	-1.662370e+002	-8.355424e+001	5.568577e-014	0	2.384725e+000	2.317592e+001	0	8.624283e+001	-9.877574e+000	-1.743991e+002	-1.431652e+002	0	-2.119084e+002	-2.382678e+001	2.700688e-014	0	-2.227623e+001	-3.533813e+001	0
8.176943e+001	7.995744e-001	-7.932986e+001	7.252730e+001	1.172846e+001	-1.983511e+002	-9.096150e+001	0	-1.671704e+002	-8.004015e+001	2.793921e-014	0	3.079837e+000	1.965906e+001	0	8.614473e+001	-1.000392e+001	-1.758172e+002	-1.434123e+002	-2.784185e-014	-2.148435e+002	-2.401412e+001	2.674156e-014	0	-2.005787e+001	-3.282114e+001	0
8.190544e+001	8.060351e-001	-7.947778e+001	7.278123e+001	1.127554e+001	-1.984916e+002	-8.896027e+001	-1.669440e-014	-1.681206e+002	-7.653084e+001	5.603109e-014	0	3.719919e+000	1.622535e+001	0	8.603350e+001	-1.012833e+001	-1.772785e+002	-1.436227e+002	-2.795765e-014	-2.176392e+002	-2.437115e+001	5.298924e-014	0	-1.748408e+001	-3.016973e+001	0
8.203668e+001	8.219502e-001	-7.963767e+001	7.303532e+001	1.084392e+001	-1.985156e+002	-8.707511e+001	0	-1.690831e+002	-7.306240e+001	-2.806621e-014	0	4.318647e+000	1.290175e+001	0	8.591043e+001	-1.025005e+001	-1.787675e+002	-1.437904e+002	0	-2.202666e+002	-2.488911e+001	-5.254032e-014	0	-1.460565e+001	-2.738776e+001	0
8.216323e+001	8.482126e-001	-7.980787e+001	7.328714e+001	1.043623e+001	-1.984309e+002	-8.531870e+001	-1.611315e-014	-1.700529e+002	-6.966982e+001	2.808719e-014	0	4.886497e+000	9.715116e+000	0	8.577703e+001	-1.036826e+001	-1.802660e+002	-1.439096e+002	0	-2.227049e+002	-2.555860e+001	5.214365e-014	0	-1.148235e+001	-2.447918e+001	0
8.228514e+001	8.855980e-001	-7.998646e+001	7.353437e+001	1.005473e+001	-1.982462e+002	-8.370064e+001	-1.583400e-014	-1.710239e+002	-6.638631e+001	2.807645e-014	0	5.431096e+000	6.691387e+000	0	8.563491e+001	-1.048208e+001	-1.817542e+002	-1.439757e+002	0	-2.249396e+002	-2.637002e+001	2.590284e-014	0	-8.178017e+000	-2.145139e+001	0
8.240250e+001	9.347402e-001	-8.017127e+001	7.377473e+001	9.701269e+000	-1.979709e+002	-8.222769e+001	0	-1.719893e+002	-6.324255e+001	0	0	5.957503e+000	3.854635e+000	0	8.548579e+001	-1.059058e+001	-1.832104e+002	-1.439849e+002	-2.845817e-014	-2.269616e+002	-2.731393e+001	5.153209e-014	0	-4.755497e+000	-1.831780e+001	0
8.251534e+001	9.961099e-001	-8.035998e+001	7.400611e+001	9.377301e+000	-1.976147e+002	-8.090412e+001	0	-1.729413e+002	-6.026588e+001	-5.592456e-014	0	6.468436e+000	1.226018e+000	0	8.533138e+001	-1.069280e+001	-1.846126e+002	-1.439344e+002	0	-2.287653e+002	-2.838132e+001	-2.566399e-014	0	-1.271998e+000	-1.509905e+001	0
8.262370e+001	1.069998e+000	-8.055008e+001	7.422654e+001	9.083856e+000	-1.971879e+002	-7.973194e+001	3.016849e-014	-1.738716e+002	-5.747966e+001	-2.786490e-014	0	6.964496e+000	-1.177175e+000	0	8.517337e+001	-1.078773e+001	-1.859385e+002	-1.438229e+002	0	-2.303470e+002	-2.956378e+001	7.679679e-014	0	2.224276e+000	-1.182243e+001	0
8.272759e+001	1.156502e+000	-8.073901e+001	7.443428e+001	8.821561e+000	-1.967007e+002	-7.871131e+001	-1.487117e-014	-1.747716e+002	-5.490278e+001	0	0	7.444396e+000	-3.342272e+000	0	8.501334e+001	-1.087435e+001	-1.871668e+002	-1.436501e+002	5.772568e-014	-2.317046e+002	-3.085372e+001	2.557293e-014	0	5.695976e+000	-8.520176e+000	0
8.282697e+001	1.255525e+000	-8.092414e+001	7.462778e+001	8.590661e+000	-1.961634e+002	-7.784071e+001	1.467881e-014	-1.756325e+002	-5.254940e+001	2.761538e-014	0	7.905211e+000	-5.261704e+000	0	8.485271e+001	-1.095167e+001	-1.882777e+002	-1.434167e+002	-2.900197e-014	-2.328366e+002	-3.224441e+001	-5.117570e-014	0	9.116951e+000	-5.227026e+000	0
8.292180e+001	1.366771e+000	-8.110289e+001	7.480579e+001	8.391036e+000	-1.955859e+002	-7.711728e+001	1.450778e-014	-1.764463e+002	-5.042898e+001	0	0	8.342678e+000	-6.933176e+000	0	8.469270e+001	-1.101869e+001	-1.892537e+002	-1.431245e+002	-5.828586e-014	-2.337423e+002	-3.373022e+001	5.129081e-014	0	1.247135e+001	-1.977804e+000	0
8.301201e+001	1.489755e+000	-8.127275e+001	7.496729e+001	8.222239e+000	-1.949780e+002	-7.653700e+001	-4.307481e-014	-1.772056e+002	-4.854647e+001	0	0	8.751518e+000	-8.359568e+000	0	8.453432e+001	-1.107449e+001	-1.900803e+002	-1.427759e+002	-2.928553e-014	-2.344216e+002	-3.530667e+001	0	0	1.575189e+001	1.194468e+000	0
8.309749e+001	1.623818e+000	-8.143130e+001	7.511158e+001	8.083525e+000	-1.943490e+002	-7.609486e+001	1.423016e-014	-1.779044e+002	-4.690268e+001	-2.719801e-014	0	9.125800e+000	-9.548580e+000	0	8.437831e+001	-1.111823e+001	-1.907460e+002	-1.423738e+002	2.942957e-014	-2.348756e+002	-3.697065e+001	0	0	1.895779e+001	4.259745e+000	0
8.317814e+001	1.768142e+000	-8.157633e+001	7.523826e+001	7.973891e+000	-1.937073e+002	-7.578507e+001	1.412301e-014	-1.785382e+002	-4.549477e+001	5.414140e-014	0	9.459313e+000	-1.051220e+001	0	8.422513e+001	-1.114918e+001	-1.912428e+002	-1.419210e+002	0	-2.351063e+002	-3.872051e+001	0	0	2.209248e+001	7.191407e+000	0
8.325384e+001	1.921769e+000	-8.170579e+001	7.534722e+001	7.892110e+000	-1.930612e+002	-7.560117e+001	0	-1.791045e+002	-4.431673e+001	0	0	9.745954e+000	-1.126607e+001	0	8.407500e+001	-1.116674e+001	-1.915664e+002	-1.414208e+002	0	-2.351171e+002	-4.055623e+001	0	0	2.516147e+001	9.966145e+000	0
8.332449e+001	2.083632e+000	-8.181791e+001	7.543865e+001	7.836769e+000	-1.924180e+002	-7.553616e+001	-1.396880e-014	-1.796028e+002	-4.335989e+001	0	0	9.980106e+000	-1.182870e+001	0	8.392789e+001	-1.117049e+001	-1.917157e+002	-1.408759e+002	2.986696e-014	-2.349130e+002	-4.247944e+001	2.661859e-014	0	2.817035e+001	1.256348e+001	0
8.338997e+001	2.252572e+000	-8.191114e+001	7.551305e+001	7.806305e+000	-1.917842e+002	-7.558258e+001	-1.391988e-014	-1.800344e+002	-4.261340e+001	0	0	1.015697e+001	-1.222079e+001	0	8.378353e+001	-1.116017e+001	-1.916929e+002	-1.402889e+002	0	-2.345005e+002	-4.449349e+001	5.390952e-014	0	3.112287e+001	1.496515e+001	0
8.345020e+001	2.427368e+000	-8.198423e+001	7.557119e+001	7.799034e+000	-1.911657e+002	-7.573264e+001	-4.166481e-014	-1.804025e+002	-4.206456e+001	0	0	1.027288e+001	-1.246444e+001	0	8.364149e+001	-1.113578e+001	-1.915035e+002	-1.396618e+002	0	-2.338880e+002	-4.660332e+001	-2.733670e-014	0	3.401919e+001	1.715448e+001	0
8.350510e+001	2.606756e+000	-8.203624e+001	7.561408e+001	7.813184e+000	-1.905676e+002	-7.597829e+001	-1.387272e-014	-1.807116e+002	-4.169924e+001	0	0	1.032548e+001	-1.258245e+001	0	8.350114e+001	-1.109748e+001	-1.911556e+002	-1.389964e+002	3.030009e-014	-2.330854e+002	-4.881526e+001	5.552335e-014	0	3.685403e+001	1.911597e+001	0
8.355462e+001	2.789456e+000	-8.206653e+001	7.564299e+001	7.846920e+000	-1.899942e+002	-7.631124e+001	-1.387190e-014	-1.809675e+002	-4.150212e+001	0	0	1.031389e+001	-1.259770e+001	0	8.336178e+001	-1.104572e+001	-1.906599e+002	-1.382942e+002	-3.043938e-014	-2.321044e+002	-5.113659e+001	5.645047e-014	0	3.961498e+001	2.083515e+001	0
8.359872e+001	2.974189e+000	-8.207476e+001	7.565936e+001	7.898368e+000	-1.894493e+002	-7.672311e+001	-2.776879e-014	-1.811766e+002	-4.145693e+001	-2.666631e-014	0	1.023873e+001	-1.253258e+001	0	8.322263e+001	-1.098115e+001	-1.900290e+002	-1.375564e+002	-6.114827e-014	-2.309583e+002	-5.357488e+001	5.744155e-014	0	4.228080e+001	2.229880e+001	0
8.363740e+001	3.159694e+000	-8.206094e+001	7.566482e+001	7.965635e+000	-1.889357e+002	-7.720543e+001	1.390874e-014	-1.813460e+002	-4.154670e+001	2.668405e-014	0	1.010205e+001	-1.240855e+001	0	8.308292e+001	-1.090465e+001	-1.892774e+002	-1.367842e+002	0	-2.296623e+002	-5.613701e+001	0	0	4.482003e+001	2.349581e+001	0
8.367065e+001	3.344745e+000	-8.202537e+001	7.566109e+001	8.046830e+000	-1.884559e+002	-7.774970e+001	1.394343e-014	-1.814824e+002	-4.175393e+001	0	0	9.907203e+000	-1.224579e+001	0	8.294190e+001	-1.081730e+001	-1.884209e+002	-1.359790e+002	0	-2.282329e+002	-5.882797e+001	-5.953678e-014	0	4.719021e+001	2.441853e+001	0
8.369848e+001	3.528164e+000	-8.196869e+001	7.565001e+001	8.140081e+000	-1.880116e+002	-7.834748e+001	-1.398692e-014	-1.815927e+002	-4.206080e+001	-5.352738e-014	0	9.658635e+000	-1.206292e+001	0	8.279887e+001	-1.072037e+001	-1.874763e+002	-1.351427e+002	0	-2.266885e+002	-6.164937e+001	6.058699e-014	0	4.933831e+001	2.506484e+001	0
8.372092e+001	3.708831e+000	-8.189180e+001	7.563342e+001	8.243549e+000	-1.876039e+002	-7.899043e+001	1.403767e-014	-1.816833e+002	-4.244934e+001	0	0	9.361663e+000	-1.187687e+001	0	8.265327e+001	-1.061528e+001	-1.864609e+002	-1.342776e+002	3.103934e-014	-2.250487e+002	-6.459781e+001	0	0	5.120278e+001	2.544066e+001	0
8.373799e+001	3.885693e+000	-8.179593e+001	7.561318e+001	8.355445e+000	-1.872336e+002	-7.967036e+001	2.818825e-014	-1.817600e+002	-4.290164e+001	0	0	9.022213e+000	-1.170277e+001	0	8.250466e+001	-1.050357e+001	-1.853920e+002	-1.333867e+002	-3.113014e-014	-2.233340e+002	-6.766338e+001	0	0	5.271800e+001	2.556260e+001	0
8.374971e+001	4.057776e+000	-8.168254e+001	7.559109e+001	8.474046e+000	-1.869009e+002	-8.037931e+001	0	-1.818283e+002	-4.340007e+001	-2.695926e-014	0	8.646570e+000	-1.155391e+001	0	8.235274e+001	-1.038686e+001	-1.842867e+002	-1.324742e+002	3.120832e-014	-2.215661e+002	-7.082855e+001	0	0	5.382112e+001	2.546006e+001	0
8.375611e+001	4.224188e+000	-8.155334e+001	7.556886e+001	8.597704e+000	-1.866054e+002	-8.110957e+001	2.843626e-014	-1.818930e+002	-4.392744e+001	-2.703529e-014	0	8.241152e+000	-1.144176e+001	0	8.219739e+001	-1.026681e+001	-1.831613e+002	-1.315448e+002	0	-2.197668e+002	-7.406770e+001	0	0	5.446086e+001	2.517601e+001	0
8.375724e+001	4.384131e+000	-8.141025e+001	7.554807e+001	8.724866e+000	-1.863466e+002	-8.185376e+001	1.428276e-014	-1.819584e+002	-4.446721e+001	-2.711302e-014	0	7.812303e+000	-1.137599e+001	0	8.203865e+001	-1.014509e+001	-1.820311e+002	-1.306042e+002	0	-2.179577e+002	-7.734780e+001	1.288160e-013	0	5.460714e+001	2.476559e+001	0
8.375312e+001	4.536902e+000	-8.125536e+001	7.553015e+001	8.854085e+000	-1.861232e+002	-8.260489e+001	1.434732e-014	-1.820284e+002	-4.500373e+001	2.719046e-014	0	7.366132e+000	-1.136456e+001	0	8.187670e+001	-1.002332e+001	-1.809100e+002	-1.296590e+002	3.136073e-014	-2.161600e+002	-8.063007e+001	0	0	5.425925e+001	2.429207e+001	0
8.374381e+001	4.681901e+000	-8.109092e+001	7.551633e+001	8.984031e+000	-1.859339e+002	-8.335639e+001	0	-1.821064e+002	-4.552236e+001	2.726584e-014	0	6.908376e+000	-1.141372e+001	0	8.171190e+001	-9.903077e+000	-1.798104e+002	-1.287164e+002	0	-2.143933e+002	-8.387272e+001	6.466424e-014	0	5.345036e+001	2.382033e+001	0
8.372937e+001	4.818640e+000	-8.091925e+001	7.550763e+001	9.113504e+000	-1.857766e+002	-8.410218e+001	-1.447129e-014	-1.821951e+002	-4.600967e+001	0	0	6.444308e+000	-1.152816e+001	0	8.154471e+001	-9.785817e+000	-1.787430e+002	-1.277838e+002	3.139381e-014	-2.126757e+002	-8.703415e+001	0	0	5.224632e+001	2.340909e+001	0
8.370989e+001	4.946740e+000	-8.074275e+001	7.550485e+001	9.241445e+000	-1.856490e+002	-8.483671e+001	0	-1.822972e+002	-4.645354e+001	-2.740450e-014	0	5.978676e+000	-1.171106e+001	0	8.137574e+001	-9.672888e+000	-1.777167e+002	-1.268693e+002	-3.139177e-014	-2.110229e+002	-9.007622e+001	-6.409625e-014	0	5.073825e+001	2.310352e+001	0
8.368552e+001	5.065939e+000	-8.056380e+001	7.550856e+001	9.366944e+000	-1.855485e+002	-8.555498e+001	0	-1.824145e+002	-4.684329e+001	2.746542e-014	0	5.515672e+000	-1.196420e+001	0	8.120568e+001	-9.565502e+000	-1.767385e+002	-1.259804e+002	0	-2.094482e+002	-9.296683e+001	6.356402e-014	0	4.903066e+001	2.293044e+001	0
8.365641e+001	5.176097e+000	-8.038477e+001	7.551908e+001	9.489247e+000	-1.854720e+002	-8.625261e+001	4.388749e-014	-1.825487e+002	-4.716975e+001	-8.255867e-014	0	5.058922e+000	-1.228808e+001	0	8.103529e+001	-9.464716e+000	-1.758139e+002	-1.251248e+002	3.135723e-014	-2.079621e+002	-9.568160e+001	6.291647e-014	0	4.722789e+001	2.289708e+001	0
8.362281e+001	5.277192e+000	-8.020793e+001	7.553652e+001	9.607760e+000	-1.854163e+002	-8.692585e+001	-2.934245e-014	-1.827009e+002	-4.742526e+001	2.756634e-014	0	4.611508e+000	-1.268202e+001	0	8.086537e+001	-9.371437e+000	-1.749468e+002	-1.243094e+002	0	-2.065725e+002	-9.820439e+001	6.219508e-014	0	4.542279e+001	2.299345e+001	0
8.358502e+001	5.369328e+000	-8.003542e+001	7.556075e+001	9.722051e+000	-1.853777e+002	-8.757158e+001	0	-1.828717e+002	-4.760369e+001	0	0	4.175994e+000	-1.314432e+001	0	8.069674e+001	-9.286413e+000	-1.741395e+002	-1.235404e+002	0	-2.052844e+002	-1.005269e+002	6.143987e-014	0	4.368944e+001	2.319710e+001	0
8.354342e+001	5.452725e+000	-7.986924e+001	7.559144e+001	9.831852e+000	-1.853524e+002	-8.818736e+001	-1.473675e-014	-1.830613e+002	-4.770036e+001	-2.763650e-014	0	3.754469e+000	-1.367236e+001	0	8.053021e+001	-9.210241e+000	-1.733932e+002	-1.228231e+002	3.125545e-014	-2.041008e+002	-1.026475e+002	0	0	4.208081e+001	2.347864e+001	0
8.349850e+001	5.527723e+000	-7.971116e+001	7.562811e+001	9.937051e+000	-1.853364e+002	-8.877141e+001	1.475982e-014	-1.832692e+002	-4.771203e+001	0	0	3.348598e+000	-1.426277e+001	0	8.036657e+001	-9.143374e+000	-1.727080e+002	-1.221621e+002	3.121560e-014	-2.030221e+002	-1.045699e+002	5.996598e-014	0	4.063010e+001	2.380662e+001	0
8.345081e+001	5.594775e+000	-7.956272e+001	7.567008e+001	1.003769e+001	-1.853255e+002	-8.932259e+001	0	-1.834945e+002	-4.763675e+001	2.767524e-014	0	2.959666e+000	-1.491161e+001	0	8.020656e+001	-9.086131e+000	-1.720829e+002	-1.215604e+002	0	-2.020472e+002	-1.063016e+002	5.930154e-014	0	3.935421e+001	2.415109e+001	0
8.340103e+001	5.654436e+000	-7.942522e+001	7.571658e+001	1.013394e+001	-1.853156e+002	-8.984039e+001	0	-1.837359e+002	-4.747374e+001	-2.768336e-014	0	2.588635e+000	-1.561443e+001	0	8.005084e+001	-9.038709e+000	-1.715163e+002	-1.210205e+002	3.113725e-014	-2.011733e+002	-1.078525e+002	1.174227e-013	0	3.825790e+001	2.448573e+001	0
8.334992e+001	5.707357e+000	-7.929968e+001	7.576673e+001	1.022612e+001	-1.853024e+002	-9.032490e+001	-2.958172e-014	-1.839916e+002	-4.722327e+001	-2.768456e-014	0	2.236178e+000	-1.636652e+001	0	7.990003e+001	-9.001190e+000	-1.710061e+002	-1.205434e+002	-6.220312e-014	-2.003966e+002	-1.092339e+002	0	0	3.733767e+001	2.478881e+001	0
8.329834e+001	5.754270e+000	-7.918682e+001	7.581959e+001	1.031466e+001	-1.852820e+002	-9.077677e+001	0	-1.842592e+002	-4.688651e+001	-2.767940e-014	0	1.902723e+000	-1.716296e+001	0	7.975463e+001	-8.973559e+000	-1.705497e+002	-1.201292e+002	-3.106969e-014	-1.997120e+002	-1.104575e+002	1.155958e-013	0	3.658481e+001	2.504335e+001	0
8.324724e+001	5.795973e+000	-7.908712e+001	7.587421e+001	1.040007e+001	-1.852504e+002	-9.119714e+001	2.956500e-014	-1.845360e+002	-4.646538e+001	0	0	1.588479e+000	-1.799878e+001	0	7.961508e+001	-8.955706e+000	-1.701441e+002	-1.197771e+002	3.104246e-014	-1.991141e+002	-1.115349e+002	-5.748544e-014	0	3.598777e+001	2.523681e+001	0
8.319765e+001	5.833315e+000	-7.900075e+001	7.592961e+001	1.048297e+001	-1.852040e+002	-9.158758e+001	0	-1.848192e+002	-4.596239e+001	-5.530555e-014	0	1.293461e+000	-1.886911e+001	0	7.948172e+001	-8.947439e+000	-1.697860e+002	-1.194853e+002	-3.102047e-014	-1.985966e+002	-1.124774e+002	0	0	3.553360e+001	2.536059e+001	0
8.315064e+001	5.867177e+000	-7.892764e+001	7.598487e+001	1.056402e+001	-1.851393e+002	-9.195005e+001	-2.950984e-014	-1.851053e+002	-4.538053e+001	2.763282e-014	0	1.017506e+000	-1.976919e+001	0	7.935479e+001	-8.948486e+000	-1.694722e+002	-1.192512e+002	-6.200820e-014	-1.981532e+002	-1.132956e+002	-5.714997e-014	0	3.520898e+001	2.540947e+001	0
8.310733e+001	5.898455e+000	-7.886749e+001	7.603910e+001	1.064393e+001	-1.850535e+002	-9.228680e+001	1.473524e-014	-1.853910e+002	-4.472315e+001	2.760948e-014	0	7.602818e-001	-2.069456e+001	0	7.923449e+001	-8.958499e+000	-1.691992e+002	-1.190718e+002	-3.099355e-014	-1.977770e+002	-1.139998e+002	-5.711952e-014	0	3.500070e+001	2.538113e+001	0
8.306887e+001	5.928039e+000	-7.881979e+001	7.609152e+001	1.072345e+001	-1.849438e+002	-9.260028e+001	4.413707e-014	-1.856728e+002	-4.399382e+001	-2.758357e-014	0	5.212981e-001	-2.164103e+001	0	7.912091e+001	-8.977056e+000	-1.689635e+002	-1.189433e+002	-3.098887e-014	-1.974612e+002	-1.145995e+002	0	0	3.489600e+001	2.527571e+001	0
8.303640e+001	5.956795e+000	-7.878383e+001	7.614144e+001	1.080332e+001	-1.848080e+002	-9.289312e+001	-2.937363e-014	-1.859470e+002	-4.319628e+001	0	0	2.999124e-001	-2.260477e+001	0	7.901408e+001	-9.003662e+000	-1.687617e+002	-1.188616e+002	3.098997e-014	-1.971990e+002	-1.151042e+002	0	0	3.488258e+001	2.509542e+001	0
8.301101e+001	5.985550e+000	-7.875879e+001	7.618828e+001	1.088426e+001	-1.846445e+002	-9.316798e+001	2.931828e-014	-1.862100e+002	-4.233437e+001	5.505391e-014	0	9.533749e-002	-2.358236e+001	0	7.891397e+001	-9.037750e+000	-1.685902e+002	-1.188223e+002	0	-1.969835e+002	-1.155230e+002	0	0	3.494867e+001	2.484428e+001	0
8.299377e+001	6.015073e+000	-7.874372e+001	7.623158e+001	1.096701e+001	-1.844520e+002	-9.342756e+001	2.925965e-014	-1.864586e+002	-4.141197e+001	-2.749759e-014	0	-9.334796e-002	-2.457072e+001	0	7.882050e+001	-9.078683e+000	-1.684459e+002	-1.188208e+002	0	-1.968080e+002	-1.158651e+002	0	0	3.508292e+001	2.452783e+001	0
8.298566e+001	6.046059e+000	-7.873762e+001	7.627103e+001	1.105221e+001	-1.842296e+002	-9.367449e+001	-1.459933e-014	-1.866892e+002	-4.043301e+001	2.746824e-014	0	-2.671846e-001	-2.556719e+001	0	7.873355e+001	-9.125749e+000	-1.683252e+002	-1.188524e+002	-3.102587e-014	-1.966657e+002	-1.161399e+002	0	0	3.527435e+001	2.415294e+001	0
8.298754e+001	6.079124e+000	-7.873942e+001	7.630642e+001	1.114049e+001	-1.839770e+002	-9.391128e+001	1.456807e-014	-1.868989e+002	-3.940141e+001	2.743934e-014	0	-4.273122e-001	-2.656944e+001	0	7.865297e+001	-9.178171e+000	-1.682252e+002	-1.189126e+002	3.104782e-014	-1.965504e+002	-1.163567e+002	-5.838787e-014	0	3.551228e+001	2.372757e+001	0
8.300018e+001	6.114786e+000	-7.874807e+001	7.633770e+001	1.123240e+001	-1.836945e+002	-9.414031e+001	-1.453642e-014	-1.870849e+002	-3.832117e+001	-2.741115e-014	0	-5.749440e-001	-2.757550e+001	0	7.857856e+001	-9.235103e+000	-1.681426e+002	-1.189969e+002	-3.107427e-014	-1.964557e+002	-1.165254e+002	-5.875300e-014	0	3.578625e+001	2.326058e+001	0
8.302419e+001	6.153467e+000	-7.876252e+001	7.636493e+001	1.132841e+001	-1.833824e+002	-9.436374e+001	0	-1.872445e+002	-3.719632e+001	0	0	-7.113338e-001	-2.858363e+001	0	7.851012e+001	-9.295640e+000	-1.680747e+002	-1.191009e+002	3.110496e-014	-1.963759e+002	-1.166558e+002	0	0	3.608604e+001	2.276146e+001	0
8.306001e+001	6.195483e+000	-7.878179e+001	7.638827e+001	1.142892e+001	-1.830418e+002	-9.458356e+001	1.447325e-014	-1.873755e+002	-3.603099e+001	-2.735743e-014	0	-8.377387e-001	-2.959235e+001	0	7.844744e+001	-9.358817e+000	-1.680186e+002	-1.192207e+002	-3.113963e-014	-1.963052e+002	-1.167581e+002	0	0	3.640162e+001	2.224013e+001	0
8.310793e+001	6.241049e+000	-7.880493e+001	7.640799e+001	1.153426e+001	-1.826740e+002	-9.480149e+001	-1.444225e-014	-1.874759e+002	-3.482946e+001	5.466363e-014	0	-9.553756e-001	-3.060032e+001	0	7.839028e+001	-9.423624e+000	-1.679719e+002	-1.193525e+002	0	-1.962386e+002	-1.168423e+002	5.991758e-014	0	3.672324e+001	2.170670e+001	0
8.316804e+001	6.290276e+000	-7.883108e+001	7.642445e+001	1.164466e+001	-1.822805e+002	-9.501907e+001	1.441191e-014	-1.875441e+002	-3.359615e+001	-2.730677e-014	0	-1.065375e+000	-3.160633e+001	0	7.833842e+001	-9.489010e+000	-1.679321e+002	-1.194931e+002	0	-1.961711e+002	-1.169183e+002	6.030058e-014	0	3.704148e+001	2.117120e+001	0
8.324025e+001	6.343182e+000	-7.885949e+001	7.643807e+001	1.176025e+001	-1.818634e+002	-9.523756e+001	1.438238e-014	-1.875789e+002	-3.233572e+001	5.456395e-014	0	-1.168732e+000	-3.260919e+001	0	7.829163e+001	-9.553891e+000	-1.678971e+002	-1.196393e+002	0	-1.960984e+002	-1.169956e+002	-6.066909e-014	0	3.734737e+001	2.064336e+001	0
8.332428e+001	6.399695e+000	-7.888945e+001	7.644933e+001	1.188112e+001	-1.814247e+002	-9.545804e+001	1.435378e-014	-1.875790e+002	-3.105307e+001	5.451404e-014	0	-1.266258e+000	-3.360771e+001	0	7.824969e+001	-9.617169e+000	-1.678651e+002	-1.197887e+002	-6.262742e-014	-1.960165e+002	-1.170830e+002	0	0	3.763249e+001	2.013240e+001	0
8.341965e+001	6.459667e+000	-7.892040e+001	7.645875e+001	1.200725e+001	-1.809668e+002	-9.568136e+001	-2.865239e-014	-1.875440e+002	-2.975336e+001	5.446287e-014	0	-1.358535e+000	-3.460064e+001	0	7.821238e+001	-9.677739e+000	-1.678343e+002	-1.199389e+002	0	-1.959220e+002	-1.171886e+002	0	0	3.788919e+001	1.964687e+001	0
